Unnamed_0,ID,rooms_qnty,metro_station_rating,time_to_metro,apart_area,floor,house_type,parking,price,repairs,balcony,bathroom,animals_kids,room_furn,kitch_furn,fridge,washing_mach,internet,ceil_height,elevator
2853,273102357,4,1,3,97.3,26,4,1,115000.0,3,2,2,2,1,1,1,1,1,3.06,1
2854,235801221,3,1,5,100.0,7,4,1,140000.0,3,0,2,1,1,1,1,1,1,3.06,1
2855,256067535,2,1,2,66.5,2,2,1,164847.0,2,0,5,1,1,1,1,0,1,4.0,1
2856,270738462,3,1,7,130.0,3,2,0,210000.0,3,2,2,1,1,1,1,1,1,3.06,1
2857,274619519,2,0,10,40.0,3,3,1,39990.0,2,2,2,2,1,1,1,1,1,2.64,1
2858,274666947,2,1,10,40.0,5,2,1,45000.0,2,1,2,0,1,1,1,1,1,2.48,0
2859,274738864,2,0,2,46.0,4,1,0,45000.0,2,1,2,1,1,1,1,1,0,2.64,0
2860,273802288,2,1,24,57.0,5,2,0,47000.0,1,2,2,2,1,1,1,1,0,3.06,1
2861,272600441,1,1,11,40.0,6,2,0,60000.0,2,2,2,0,1,1,1,1,1,3.06,1
2862,261474673,1,0,2,17.3,3,2,0,30000.0,2,0,1,0,1,1,1,1,1,3.06,0
2863,274619019,1,0,40,18.0,4,2,1,30000.0,2,0,1,0,1,1,1,1,0,3.06,0
2864,274375597,1,0,25,30.6,2,1,0,30000.0,1,0,0,0,1,1,1,1,0,2.64,1
2865,273690057,1,0,35,23.9,5,1,0,35000.0,1,0,1,0,1,1,1,1,0,3.06,1
2866,273873076,2,1,20,54.0,5,1,0,37000.0,1,1,2,1,1,1,1,1,0,2.48,0
2867,274538812,1,0,3,31.8,2,1,0,37000.0,2,0,1,1,1,1,1,1,1,2.64,1
2868,273808862,1,0,5,25.0,5,1,0,37500.0,1,0,0,1,1,1,1,1,1,2.64,1
2869,274834969,1,1,5,16.0,7,4,0,40000.0,2,0,1,1,1,1,1,1,0,3.06,1
2870,272368546,2,0,3,45.0,4,1,0,40000.0,1,1,1,0,1,1,1,1,0,2.64,1
2871,271151113,1,0,4,16.0,3,2,1,40000.0,2,0,1,0,1,1,1,1,0,2.7,1
2872,274998672,2,0,16,56.4,9,1,0,45000.0,2,1,2,1,1,1,1,1,0,2.64,1
2873,274757275,2,0,5,51.0,9,1,0,42000.0,1,1,2,1,1,1,1,1,0,3.06,1
2874,267984007,2,0,6,52.0,17,1,1,42000.0,1,2,2,1,1,1,1,1,1,2.64,1
2875,274872532,3,1,7,66.0,14,4,0,76000.0,2,2,2,0,1,1,1,1,1,3.06,1
2876,274949393,2,0,16,36.0,1,2,0,38000.0,1,0,1,1,0,1,1,1,1,3.06,0
2877,274798171,1,0,17,32.0,5,2,0,30000.0,1,0,1,1,1,1,1,1,1,3.06,0
2878,274384008,1,0,9,30.0,5,3,0,32000.0,1,1,1,1,1,1,1,1,1,3.06,0
2879,234518960,1,0,15,33.0,3,2,0,33000.0,1,1,0,2,1,1,1,1,1,3.06,0
2880,270217127,1,0,20,38.5,2,1,1,35000.0,1,2,1,1,1,1,1,1,1,3.06,1
2881,274916634,1,0,14,39.0,9,1,0,35000.0,1,2,1,2,1,1,1,1,1,3.06,1
2882,273599973,1,0,15,32.0,3,2,0,35000.0,1,1,1,0,1,1,1,1,1,3.06,0
2883,224266694,1,0,8,36.0,2,1,1,38000.0,2,2,1,1,1,1,1,1,0,2.64,1
2884,273942189,2,0,12,51.0,7,3,0,38000.0,1,1,2,1,1,1,1,1,1,2.64,1
2885,274504750,1,0,18,39.0,11,1,0,40000.0,2,2,1,0,1,1,1,1,1,3.06,1
2886,274167107,2,0,15,64.0,3,2,1,60000.0,2,1,1,2,1,1,1,1,1,3.06,0
2887,274872360,2,0,15,66.0,14,4,0,76000.0,2,2,2,0,1,1,1,1,1,3.06,1
2888,272514227,3,0,12,78.0,11,1,0,85000.0,1,2,2,1,1,0,0,1,1,2.6,1
2889,272119334,3,0,11,112.0,4,4,0,100000.0,1,1,3,2,0,0,0,1,1,3.0,1
2890,274334526,1,0,15,40.0,10,1,0,27000.0,1,1,1,0,1,1,1,1,1,3.06,1
2891,274999062,1,0,9,38.0,5,1,0,28000.0,1,1,0,1,1,1,0,0,0,3.06,1
2892,274884113,1,0,18,38.0,1,1,0,28000.0,1,0,2,0,1,1,1,1,1,3.06,1
2893,272974119,1,0,5,38.0,15,1,0,30000.0,1,2,1,0,1,1,1,1,0,3.06,1
2894,273226930,1,0,9,40.0,6,1,0,33000.0,1,0,2,1,0,0,0,1,1,3.06,0
2895,158926966,1,0,15,39.0,8,1,0,33000.0,1,2,1,1,1,1,1,1,1,2.65,1
2896,274697570,2,0,20,52.0,8,1,0,35000.0,1,1,2,2,1,1,1,1,0,3.06,1
2897,273353576,1,0,9,39.0,10,1,0,35000.0,1,4,2,2,1,0,0,1,1,3.06,0
2898,269644948,1,0,12,40.0,9,1,1,35000.0,1,2,1,0,1,1,1,1,1,3.06,1
2899,274420067,1,0,14,35.0,3,2,1,35000.0,1,1,1,0,1,1,1,1,1,3.06,0
2900,274712956,1,0,4,38.0,3,1,1,36000.0,2,2,1,1,1,1,1,1,1,2.7,1
2901,274590296,1,0,5,40.0,11,1,1,36000.0,2,1,1,0,1,1,1,1,1,2.7,1
2902,273482413,2,0,10,48.0,7,1,0,38000.0,1,1,2,0,1,1,1,1,1,2.64,1
2903,274851078,1,0,10,34.0,5,1,0,38000.0,1,1,2,0,1,1,1,1,1,3.06,1
2904,274977803,1,0,15,40.0,4,1,0,40000.0,1,2,2,2,1,1,1,1,1,2.64,1
2905,273428032,1,0,18,37.0,12,1,0,40000.0,1,1,1,1,1,0,0,1,1,2.7,0
2906,274758429,1,0,6,40.0,16,1,0,40000.0,1,1,2,2,1,0,0,1,1,2.6,0
2907,274651474,1,0,0,32.0,2,2,1,40000.0,2,0,1,0,1,1,1,1,1,3.06,1
2908,274471002,1,0,8,32.0,4,2,1,40000.0,3,1,1,1,1,1,1,1,1,3.06,0
2909,270336377,2,1,15,43.0,8,4,1,45000.0,2,2,0,0,0,0,0,0,0,3.06,1
2910,252125165,1,0,4,48.0,6,4,0,47000.0,1,2,1,0,1,1,1,1,1,3.06,1
2911,274486056,2,0,8,60.3,16,3,0,50000.0,2,2,2,1,1,1,1,1,1,2.7,1
2912,269563165,2,0,10,69.0,20,4,0,54000.0,2,1,1,1,1,1,1,1,1,3.06,1
2913,273189728,1,0,9,33.1,4,2,0,55000.0,1,1,2,0,0,1,0,0,1,3.06,1
2914,273393194,2,0,9,55.0,9,1,0,55000.0,2,1,2,1,1,1,1,1,1,2.75,1
2915,274554550,2,0,5,42.0,3,4,1,55000.0,2,2,1,1,,,,,,2.85,1
2916,274915045,2,0,20,42.0,3,5,0,58000.0,1,1,1,2,1,0,0,1,1,3.06,0
2917,274999162,3,0,15,60.0,5,2,1,60000.0,3,1,1,1,1,1,1,1,1,3.06,0
2918,275005460,2,0,13,54.0,1,1,0,62000.0,1,0,2,1,1,0,0,1,1,2.7,1
2919,273761133,3,0,5,87.5,17,4,1,65000.0,2,2,2,2,0,0,0,0,1,3.0,1
2920,270405973,3,0,8,77.0,11,1,0,70000.0,3,2,1,1,1,1,1,1,1,2.7,1
2921,272245406,3,0,9,75.0,3,1,0,75000.0,1,1,1,1,1,0,0,1,1,2.6,1
2922,160409389,4,0,5,120.0,9,4,1,90000.0,3,2,3,1,1,1,1,1,1,3.06,1
2923,272370637,3,0,10,112.0,4,4,1,100000.0,2,1,3,1,1,1,1,1,1,3.06,1
2924,275000399,1,0,7,37.8,6,3,0,33000.0,1,2,1,1,1,1,1,1,1,2.64,1
2925,247078463,1,0,3,42.0,10,1,0,34000.0,1,1,2,2,1,1,1,1,0,2.64,1
2926,273138616,2,0,10,56.0,2,1,0,35000.0,1,0,0,1,1,1,1,1,1,2.8,1
2927,274893926,1,0,12,34.0,9,1,1,35000.0,2,0,1,1,1,1,1,1,1,2.64,1
2928,265360049,2,0,12,52.0,8,3,0,35000.0,1,2,2,1,1,1,1,1,0,3.06,1
2929,268232726,1,0,18,45.0,12,1,0,36000.0,1,2,2,0,1,1,1,1,0,3.06,1
2930,274485668,1,0,17,35.0,12,1,0,40000.0,2,2,1,0,1,1,1,1,1,3.06,1
2931,273550790,1,0,11,40.0,4,4,0,40000.0,1,1,1,1,1,1,1,1,0,3.06,1
2932,270931045,2,0,4,44.0,11,4,1,40000.0,2,2,1,2,0,0,0,0,1,3.0,1
2933,273921689,1,0,5,50.0,13,1,0,45000.0,2,4,2,2,1,1,1,1,1,2.7,1
2934,274905304,1,0,22,43.8,11,4,0,46000.0,1,1,3,1,1,1,1,1,0,3.06,1
2935,240655129,1,0,14,51.0,15,4,0,48000.0,1,2,1,1,1,1,1,1,1,3.06,1
2936,273224445,2,0,13,54.0,16,1,0,48000.0,1,2,0,1,1,1,1,1,1,2.8,1
2937,274634976,1,0,2,42.0,3,2,1,48000.0,2,2,1,1,1,1,1,1,1,3.06,1
2938,274719724,1,1,3,47.0,19,2,1,49000.0,2,2,1,2,0,0,0,0,1,3.0,1
2939,269820431,2,0,12,52.0,14,1,1,50000.0,1,1,1,2,1,1,1,1,1,3.06,1
2940,161528729,2,0,12,54.0,4,1,0,55000.0,2,1,1,0,1,1,1,1,1,3.06,1
2941,274996532,2,0,8,45.0,10,2,0,60000.0,2,2,1,0,1,1,1,1,1,3.06,1
2942,274465749,2,0,9,60.0,3,1,1,60000.0,2,4,1,2,1,1,1,1,1,3.0,1
2943,273872333,3,0,2,72.0,3,1,1,60000.0,1,1,2,2,1,1,1,1,1,2.64,1
2944,248668008,2,0,20,65.0,18,4,0,69000.0,2,0,1,0,1,1,1,1,1,3.06,1
2945,273737834,3,0,15,87.0,4,1,0,70000.0,2,1,0,2,1,1,1,1,1,2.8,1
2946,272517458,3,0,13,84.0,11,1,1,80000.0,2,3,2,1,1,1,1,1,1,3.06,1
2947,274919165,3,0,3,120.0,10,4,1,100000.0,3,1,4,1,1,1,1,1,1,3.06,1
2948,258533180,1,0,18,40.0,5,1,0,30000.0,1,1,1,0,1,1,1,1,1,2.7,1
2949,273470584,1,0,18,29.9,3,2,0,34000.0,1,1,1,1,1,1,1,1,1,3.06,0
2950,270026340,1,0,14,35.0,15,1,0,35000.0,2,2,2,0,1,1,1,1,1,3.06,1
2951,274519889,1,0,4,38.0,17,1,1,35000.0,1,1,1,2,1,1,1,1,0,2.64,1
2952,274696040,2,0,18,56.0,3,2,0,38000.0,1,2,2,1,1,1,1,1,0,3.06,0
2953,157422216,1,0,12,40.0,18,1,0,40000.0,1,2,1,1,1,1,1,1,1,2.7,1
2954,272950507,1,0,4,38.0,12,4,1,40000.0,1,1,1,1,1,1,1,1,0,2.74,1
2955,267910858,3,0,15,56.0,4,2,0,49500.0,1,1,1,1,1,1,1,1,1,3.06,0
2956,274208980,2,0,17,54.5,3,2,0,50000.0,1,1,2,1,1,1,1,1,1,3.0,0
2957,274087649,2,0,8,42.6,8,4,0,55000.0,2,2,1,0,0,1,1,1,1,3.06,1
2958,272902651,2,0,38,45.6,18,2,0,55000.0,2,0,1,0,1,1,1,1,0,3.06,0
2959,274757350,3,0,18,73.8,1,1,0,60000.0,1,0,0,1,1,1,1,1,0,3.06,1
2960,271916035,3,0,7,75.0,3,1,1,75000.0,3,1,0,1,1,1,1,1,0,2.64,1
2961,274946292,3,0,9,88.0,5,2,0,95000.0,2,2,4,1,1,1,1,1,1,2.9,1
2962,267013317,1,0,19,33.2,3,2,1,30000.0,1,3,2,0,1,1,1,1,0,3.06,1
2963,274390037,1,0,22,58.0,3,4,0,35000.0,1,1,0,1,1,1,1,1,1,3.06,1
2964,269185661,1,0,8,40.0,16,1,1,40000.0,1,1,0,1,1,1,1,1,1,2.64,1
2965,274903613,2,0,15,36.9,9,2,0,50000.0,2,1,0,0,1,1,1,1,1,3.06,1
2966,274748193,2,0,7,51.0,10,1,1,50000.0,1,2,2,1,1,1,1,1,1,2.64,1
2967,274949168,2,0,7,43.0,3,4,0,58000.0,1,0,0,2,1,1,1,1,1,3.06,1
2968,274420829,3,0,5,81.0,2,2,0,60000.0,1,0,0,2,1,1,1,1,0,3.06,0
2969,274867097,3,0,31,82.4,12,5,1,65000.0,2,2,2,1,1,1,1,1,1,28.0,1
2970,272633897,1,0,9,25.0,16,4,0,160000.0,1,3,1,1,1,1,1,1,1,2.8,0
2971,274576750,1,0,9,24.0,2,4,0,37000.0,3,0,1,1,1,1,1,1,1,3.06,1
2972,272834691,1,0,9,30.0,3,2,1,55000.0,2,1,2,1,1,1,1,1,1,3.0,0
2973,264107707,2,0,9,40.0,6,4,1,95000.0,2,0,1,1,1,1,1,1,1,2.8,1
2974,272551392,3,0,9,105.0,6,2,1,1290000.0,3,2,2,2,1,1,1,1,1,3.0,1
2975,274914173,1,0,9,55.0,5,4,0,35000.0,1,0,0,1,1,1,0,0,0,3.06,0
2976,262411059,1,0,9,24.0,10,2,0,40000.0,1,0,0,1,1,1,1,1,1,3.06,0
2977,265047800,1,0,9,36.0,4,4,1,45000.0,2,3,1,0,1,1,1,1,1,2.7,1
2978,275003422,1,0,9,40.0,2,2,0,55000.0,2,0,0,2,1,1,1,1,0,3.06,0
2979,274710400,1,0,9,40.0,2,1,0,55000.0,1,2,0,0,1,1,1,1,1,3.06,0
2980,274665480,3,0,9,70.0,5,1,0,70000.0,1,1,2,0,,,,,,3.06,0
2981,265877772,2,0,9,50.0,11,2,0,80000.0,3,0,1,1,1,1,1,1,1,3.06,1
2982,273756491,2,0,9,65.0,3,4,1,80000.0,3,1,1,2,1,1,1,1,1,3.06,1
2983,268149831,4,0,9,180.0,12,4,0,90000.0,1,2,2,0,1,1,1,1,1,3.06,1
2984,274024870,2,0,9,72.0,1,4,1,90000.0,1,2,1,0,1,1,1,1,1,3.0,1
2985,274662135,3,0,9,90.0,1,4,0,95000.0,2,2,2,1,1,1,1,1,1,3.06,0
2986,270307543,2,0,9,50.0,20,2,1,110000.0,2,1,1,1,1,1,1,1,1,3.06,1
2987,254271006,3,0,9,86.0,14,4,1,150000.0,2,0,0,1,1,1,1,1,0,3.0,1
2988,235926001,3,0,9,240.0,1,4,0,160000.0,2,3,1,1,1,1,1,1,0,3.06,1
2989,273989914,3,0,9,92.0,3,4,1,200000.0,2,1,2,2,1,1,1,1,1,3.06,1
2990,273188452,3,0,9,80.0,12,2,1,250000.0,3,1,1,1,1,1,1,1,1,3.06,1
2991,273407967,4,0,9,200.0,3,4,0,500000.0,3,2,2,1,1,1,1,1,1,3.06,1
2992,273109888,5,0,9,280.0,15,4,0,800000.0,3,1,4,1,1,1,1,1,1,3.06,1
2993,274998581,1,0,9,30.0,5,4,1,28000.0,3,1,0,2,1,1,1,1,1,3.06,0
2994,274026671,2,0,9,60.0,1,1,0,33000.0,1,0,0,0,1,1,1,1,1,3.06,0
2995,274780397,2,0,9,45.0,2,2,1,40000.0,2,4,1,0,1,1,1,1,1,2.8,0
2996,274936189,1,0,9,35.0,2,4,0,40000.0,1,1,1,0,1,1,1,1,0,3.06,0
2997,274980692,1,0,9,19.0,3,3,1,40000.0,1,1,1,1,1,1,1,1,1,2.8,0
2998,273650529,1,0,9,62.0,10,4,0,60000.0,2,1,1,2,1,1,1,1,0,3.06,1
2999,240658220,3,0,9,85.0,2,4,1,70000.0,1,1,1,1,1,1,1,1,1,3.2,1
3000,270876239,1,0,9,32.0,1,4,0,75000.0,3,0,1,2,1,1,1,1,1,3.06,1
3001,248108916,2,0,9,60.0,5,5,1,130000.0,3,1,1,0,1,1,1,1,1,3.06,1
3002,274477540,2,0,9,70.0,2,4,0,130000.0,3,1,1,2,1,1,1,1,1,3.06,1
3003,245700149,2,0,9,120.0,7,2,0,250000.0,3,1,2,1,1,1,1,1,1,3.06,0
3004,274009772,3,0,9,150.0,2,4,0,300000.0,3,2,0,2,1,1,1,1,0,3.06,1
3005,259224187,4,0,9,150.0,2,4,1,350000.0,2,2,2,1,1,1,1,1,1,3.0,0
3006,274257107,3,0,9,150.0,6,2,0,400000.0,2,1,2,1,1,1,1,1,1,3.06,0
3007,271263257,3,0,9,200.0,3,2,0,1700000.0,3,2,0,1,1,1,1,1,1,3.06,0
3008,261199731,1,0,9,33.0,6,4,1,85000.0,3,0,1,2,1,1,1,1,1,3.0,1
3009,274583443,3,0,9,178.0,9,4,0,120000.0,3,7,2,0,1,1,1,1,1,3.06,1
3010,274931122,2,0,9,42.0,4,4,0,40000.0,2,0,1,1,1,1,1,1,1,3.06,1
3011,256926948,1,0,9,32.0,3,4,0,46000.0,3,1,1,1,1,1,1,1,1,3.06,1
3012,272627492,2,0,9,60.0,6,4,0,52000.0,1,0,0,2,1,1,1,1,1,3.06,1
3013,273820365,1,0,9,62.0,10,4,0,60000.0,3,1,1,0,1,1,1,1,1,3.06,1
3014,274665177,1,0,9,25.0,1,5,0,60000.0,2,0,1,0,1,1,1,1,1,2.9,0
3015,262845054,1,0,9,18.0,8,4,1,60000.0,3,0,1,0,1,1,1,1,1,3.0,1
3016,272545078,1,0,9,35.0,13,4,0,60000.0,2,3,1,0,1,1,1,1,1,3.06,1
3017,274552278,2,0,9,48.0,5,2,0,80000.0,3,1,2,0,1,1,1,1,1,3.06,1
3018,273342646,2,0,9,54.0,21,4,1,75000.0,2,1,1,2,1,1,1,1,1,3.06,1
3019,273527498,2,0,9,55.0,14,2,1,110000.0,2,1,1,1,1,1,1,1,1,3.0,1
3020,273545598,1,0,9,80.0,6,2,0,135000.0,2,2,1,2,1,1,1,1,1,3.06,0
3021,273469406,3,0,9,100.0,16,4,1,180000.0,3,1,0,2,1,1,1,1,1,3.06,1
3022,272714331,3,0,9,100.0,2,4,1,200000.0,3,1,4,2,1,1,1,1,1,3.06,1
3023,271552518,3,0,9,90.0,16,2,1,200000.0,3,1,4,1,1,1,1,1,1,3.06,1
3024,272245217,3,0,9,130.0,4,2,0,200000.0,3,1,4,1,1,1,1,1,1,3.06,0
3025,268247803,3,0,9,178.0,5,2,0,220000.0,3,1,2,1,1,1,1,1,1,3.06,0
3026,228358699,3,0,9,100.0,12,4,1,250000.0,2,3,3,1,1,1,1,1,1,3.06,1
3027,235682743,3,0,9,100.0,8,4,1,250000.0,1,1,0,2,1,1,1,1,0,3.06,1
3028,230641797,3,0,9,160.0,18,2,1,350000.0,1,1,0,2,1,1,1,1,1,3.06,1
3029,270969639,4,0,9,550.0,15,2,0,1400000.0,3,1,4,2,1,1,1,1,1,3.06,0
3030,272310498,1,0,9,18.0,1,4,0,20000.0,0,0,1,1,1,1,1,1,0,3.06,0
3031,274254560,1,0,9,45.0,1,2,0,25000.0,1,0,1,2,0,0,1,1,0,3.06,0
3032,274095897,1,0,9,42.0,2,4,0,30000.0,1,0,1,0,0,0,1,1,0,3.06,0
3033,271346574,1,0,9,24.0,2,4,0,33000.0,1,0,1,0,0,0,1,1,0,3.06,0
3034,274153302,1,0,9,32.0,4,4,0,35000.0,2,1,1,1,1,1,1,1,1,3.06,0
3035,274474148,1,0,9,22.0,1,4,0,35000.0,1,0,1,0,0,0,1,1,0,3.06,0
3036,274935014,1,0,9,35.0,3,4,0,35000.0,1,0,1,0,0,0,1,1,0,3.06,0
3037,274782072,2,0,9,45.0,5,2,0,35000.0,2,1,0,0,,,,,,3.06,0
3038,274731910,2,0,9,40.0,4,2,1,35000.0,1,2,2,1,1,1,1,1,0,3.06,1
3039,274997041,1,0,9,25.0,3,2,1,39000.0,2,1,0,0,1,1,1,1,1,3.06,0
3040,274589834,1,0,9,50.0,7,4,0,40000.0,3,0,1,0,0,0,1,1,0,3.06,0
3041,274059333,1,0,9,23.0,1,4,0,40000.0,1,0,1,1,0,0,1,1,0,3.06,0
3042,273822324,1,0,9,33.6,9,2,0,40000.0,2,0,1,0,1,1,1,1,1,3.06,0
3043,274548762,1,0,9,27.0,4,2,0,40000.0,2,0,1,0,1,1,1,1,0,3.06,0
3044,273434892,1,0,9,46.0,8,2,0,40000.0,2,0,1,0,1,1,1,1,1,3.06,0
3045,274055899,1,0,9,44.0,8,4,0,45000.0,0,0,1,2,0,0,1,1,0,3.06,0
3046,274592743,1,0,9,34.0,13,2,0,45000.0,1,0,1,1,0,0,1,1,0,3.06,0
3047,274144653,2,0,9,43.0,3,4,0,45000.0,1,0,1,1,0,0,1,1,0,3.06,0
3048,274451745,1,0,9,33.0,3,4,0,50000.0,1,0,1,0,0,0,1,1,0,3.06,0
3049,274572665,1,0,9,35.0,4,4,0,50000.0,1,0,1,1,0,0,1,1,0,3.06,0
3050,269112318,2,0,9,40.0,4,2,0,50000.0,2,1,0,1,1,1,1,1,1,3.06,0
3051,248677739,2,0,9,45.0,6,2,0,50000.0,3,1,1,2,1,1,1,1,1,3.06,0
3052,269209036,2,0,9,45.0,6,2,0,50000.0,3,0,1,2,1,1,1,1,1,3.06,0
3053,265366015,2,0,9,43.0,1,4,1,50000.0,2,0,1,1,1,1,1,1,1,3.0,0
3054,256513262,3,0,9,60.0,1,4,1,50000.0,2,0,1,1,1,1,1,1,1,3.0,0
3055,273175337,1,0,9,35.0,2,4,0,60000.0,1,0,1,2,1,1,1,1,0,3.06,0
3056,267975419,1,0,9,35.0,16,2,0,60000.0,2,1,1,1,1,1,1,1,1,3.06,0
3057,274449733,1,0,9,35.0,8,2,0,60000.0,2,1,1,0,1,1,1,1,1,3.06,1
3058,272335151,2,0,9,42.0,10,2,0,60000.0,3,1,1,2,1,1,1,1,1,3.06,1
3059,274453395,1,0,9,200.0,2,10,0,60000.0,1,0,1,0,0,0,1,1,0,3.06,0
3060,274548497,2,0,9,42.0,5,2,0,60000.0,2,1,1,0,1,1,1,1,0,3.06,0
3061,260606067,2,0,9,96.0,4,2,0,60000.0,2,2,4,1,1,1,1,1,1,3.06,0
3062,273530166,2,0,9,56.0,14,4,0,70000.0,2,0,1,1,1,1,1,1,1,3.06,1
3063,262650852,1,0,9,42.0,12,2,0,70000.0,2,1,1,1,1,1,1,1,1,3.06,0
3064,272086286,3,0,9,70.0,4,4,0,85000.0,1,0,0,0,,,,,,3.06,1
3065,269391807,2,0,9,60.0,9,4,0,90000.0,2,2,1,0,1,1,1,1,1,3.06,1
3066,244064104,3,0,9,73.0,4,2,0,90000.0,2,2,1,1,1,1,1,1,1,3.06,0
3067,274970219,2,0,9,51.0,8,4,0,100000.0,3,0,0,1,1,1,1,1,1,3.06,1
3068,274781002,2,0,9,53.0,14,2,0,100000.0,3,1,1,1,1,1,1,1,1,3.06,0
3069,273749158,1,0,9,58.0,5,2,1,100000.0,3,2,1,1,1,1,1,1,1,3.06,1
3070,271576840,2,0,9,64.0,8,4,0,100000.0,2,2,1,1,1,1,1,1,1,3.06,1
3071,270326118,3,0,9,68.0,18,4,0,100000.0,2,2,1,1,1,1,1,1,1,3.06,1
3072,256636809,3,0,9,51.0,3,2,1,100000.0,2,2,1,1,1,1,1,1,1,3.06,1
3073,272539019,1,0,9,70.0,4,4,0,100000.0,2,1,0,1,1,1,1,1,1,3.06,0
3074,259249458,2,0,9,53.0,21,2,0,100000.0,3,0,1,2,1,1,1,1,1,3.06,1
3075,273812396,2,0,9,58.0,11,4,0,110000.0,2,1,1,1,1,1,1,1,1,3.06,1
3076,263947851,2,0,9,60.0,2,2,0,110000.0,3,0,1,2,1,1,1,1,1,3.06,1
3077,271905535,1,0,9,30.0,10,4,0,120000.0,1,0,0,0,,,,,,3.06,0
3078,273181533,3,0,9,150.0,16,4,0,120000.0,2,3,2,2,1,1,1,1,1,3.06,1
3079,261057403,2,0,9,54.0,11,2,1,120000.0,2,3,1,1,1,1,1,1,1,3.06,1
3080,272854427,2,0,9,130.0,8,4,0,130000.0,2,3,2,1,1,1,1,1,1,3.06,1
3081,269489164,2,0,9,100.0,5,4,1,130000.0,1,0,0,0,,,,,,3.06,1
3082,268219529,3,0,9,95.0,9,2,1,130000.0,3,2,1,1,1,1,1,1,1,3.06,1
3083,273952129,2,0,9,59.8,9,4,0,140000.0,1,0,1,1,0,0,1,1,0,3.06,0
3084,274083042,2,0,9,64.0,17,4,0,140000.0,1,0,1,1,0,0,1,1,0,3.06,0
3085,262853093,3,0,9,105.0,10,2,1,140000.0,3,4,1,1,1,1,1,1,1,3.06,1
3086,273553026,4,0,9,150.0,13,2,0,130000.0,2,2,4,2,1,1,1,1,1,3.06,0
3087,269491534,2,0,9,64.0,18,4,0,140000.0,2,3,1,1,1,1,1,1,1,3.06,1
3088,274717153,3,0,9,86.0,14,4,0,150000.0,3,0,1,1,1,1,1,1,1,3.06,1
3089,274719707,4,0,9,165.0,1,2,1,150000.0,3,0,2,2,1,1,1,1,1,3.06,0
3090,273601249,1,0,9,50.0,2,4,0,150000.0,3,1,1,2,1,1,1,1,1,3.06,1
3091,273575681,3,0,9,120.0,3,2,0,150000.0,2,1,0,1,1,1,1,1,1,3.06,0
3092,273389856,4,0,9,150.0,8,4,0,150000.0,3,5,2,2,1,1,1,1,1,3.06,1
3093,272686924,2,0,9,113.0,8,4,0,150000.0,2,1,1,1,1,1,1,1,1,3.06,1
3094,270688456,2,0,9,100.0,12,4,0,150000.0,2,1,1,1,1,1,1,1,1,3.06,1
3095,267635213,4,0,9,133.0,17,2,1,150000.0,2,0,2,1,1,1,1,1,1,3.06,0
3096,242799197,3,0,9,100.0,17,4,1,150000.0,2,3,1,1,1,1,1,1,1,3.06,1
3097,261810442,1,0,9,50.0,15,2,0,150000.0,2,1,0,0,1,1,1,1,1,3.06,0
3098,273757778,3,0,9,70.0,19,2,1,155000.0,3,1,0,1,1,1,1,1,1,3.06,1
3099,273575571,3,0,9,86.2,2,4,0,160000.0,2,1,1,1,1,1,1,1,1,3.06,1
3100,274294979,2,0,9,68.0,7,4,0,150000.0,2,1,0,1,1,1,1,1,1,3.06,0
3101,211247861,2,0,9,55.0,3,2,0,150000.0,1,1,0,2,1,1,1,1,1,3.06,0
3102,241619417,2,0,9,48.0,18,4,1,165000.0,3,2,1,2,1,1,1,1,1,3.06,1
3103,242447326,2,0,9,48.0,17,4,1,165000.0,2,2,1,1,1,1,1,1,1,3.06,1
3104,248195538,2,0,9,54.0,18,2,1,170000.0,2,2,1,1,1,1,1,1,1,3.06,1
3105,268226421,1,0,9,25.0,16,4,0,180000.0,3,1,1,1,1,1,1,1,1,3.06,0
3106,268866063,2,0,9,55.0,18,4,1,180000.0,3,2,1,1,1,1,1,1,1,3.06,1
3107,273603454,3,0,9,100.0,16,4,1,180000.0,3,1,0,2,1,1,1,1,1,3.06,1
3108,268020005,3,0,9,100.0,22,2,1,180000.0,2,1,1,1,1,1,1,1,1,3.06,1
3109,265239550,1,0,9,45.0,4,2,0,180000.0,3,1,0,1,1,1,1,1,1,3.06,0
3110,263933506,1,0,9,45.0,6,2,0,180000.0,3,1,0,1,1,1,1,1,1,3.06,0
3111,274550009,1,0,9,140.0,1,4,0,200000.0,3,0,2,0,0,0,1,1,0,3.06,0
3112,273925499,2,0,9,68.0,6,2,1,200000.0,3,1,1,1,1,1,1,1,1,3.06,1
3113,274378411,3,0,9,110.0,4,4,0,200000.0,3,0,1,2,1,1,1,1,1,3.06,1
3114,274717733,5,0,9,85.5,1,4,0,200000.0,3,0,3,2,1,1,1,1,1,3.06,1
3115,242302075,3,0,9,68.0,16,4,0,200000.0,3,1,1,1,1,1,1,1,1,3.06,1
3116,273749639,3,0,9,68.0,6,2,1,200000.0,3,1,0,1,1,1,1,1,1,3.06,1
3117,273602828,2,0,9,96.0,9,4,0,200000.0,3,1,1,1,1,1,1,1,1,3.06,1
3118,272839337,3,0,9,170.0,6,4,0,200000.0,3,0,2,2,1,1,1,1,1,3.06,1
3119,272599365,2,0,9,56.0,6,4,0,200000.0,3,0,1,1,1,1,1,1,1,3.06,1
